Iteration	Posterior	Likelihood	Prior	m_b[14][1][1]	m_b[14][1][2]	m_b[14][2][1]	m_b[14][2][2]	m_d[14][1][1]	m_d[14][1][2]	m_d[14][2][1]	m_d[14][2][2]	m_e[14][1][1]	m_e[14][1][2]	m_w[14][1][1]	m_w[14][1][2]	r_b[14][1][1]	r_b[14][1][2]	r_b[14][2][1]	r_b[14][2][2]	r_d[14][1][1]	r_d[14][1][2]	r_d[14][2][1]	r_d[14][2][2]	r_e[14][1]	r_e[14][2]	r_w[14][1]	r_w[14][2]	rho_b	rho_d	rho_e	rho_w
28	-162.9494	-148.1142	-14.83517	1	1.83119	1.83119	1	1	0.610997	0.610997	1	1	1	1	1	0.18829	0.344795	0.344795	0.18829	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
29	-162.9494	-148.1142	-14.83517	1	1.83119	1.83119	1	1	0.610997	0.610997	1	1	1	1	1	0.18829	0.344795	0.344795	0.18829	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
30	-162.9494	-148.1142	-14.83517	1	1.83119	1.83119	1	1	0.610997	0.610997	1	1	1	1	1	0.18829	0.344795	0.344795	0.18829	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
31	-162.9494	-148.1142	-14.83517	1	1.83119	1.83119	1	1	0.610997	0.610997	1	1	1	1	1	0.18829	0.344795	0.344795	0.18829	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
32	-162.9494	-148.1142	-14.83517	1	1.83119	1.83119	1	1	0.610997	0.610997	1	1	1	1	1	0.18829	0.344795	0.344795	0.18829	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
33	-163.216	-146.9945	-16.22147	4.16089	7.61939	7.61939	4.16089	1	0.610997	0.610997	1	1	1	1	1	0.783454	1.43465	1.43465	0.783454	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
34	-163.9436	-147.029	-16.91461	5.61969	7.54515	7.54515	5.61969	1	0.610997	0.610997	1	1	1	1	1	1.05813	1.42068	1.42068	1.05813	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
35	-163.9436	-147.029	-16.91461	5.61969	7.54515	7.54515	5.61969	1	0.610997	0.610997	1	1	1	1	1	1.05813	1.42068	1.42068	1.05813	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
36	-163.5593	-147.3378	-16.22147	5.61969	4.33044	4.33044	5.61969	1	0.610997	0.610997	1	1	1	1	1	1.05813	0.815378	0.815378	1.05813	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
37	-163.5593	-147.3378	-16.22147	5.61969	4.33044	4.33044	5.61969	1	0.610997	0.610997	1	1	1	1	1	1.05813	0.815378	0.815378	1.05813	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
38	-163.8301	-146.9154	-16.91461	5.61969	21.1571	21.1571	5.61969	1	0.610997	0.610997	1	1	1	1	1	1.05813	3.98366	3.98366	1.05813	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
39	-163.8307	-146.9161	-16.91461	5.64733	21.1537	21.1537	5.64733	1	0.610997	0.610997	1	1	1	1	1	1.06334	3.98302	3.98302	1.06334	0.0618745	0.0378051	0.0378051	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
40	-164.0477	-147.8263	-16.22147	5.64733	21.1537	21.1537	5.64733	1	1	1	1	1	1	1	1	1.06334	3.98302	3.98302	1.06334	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
41	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
42	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
43	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
44	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
45	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
46	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
47	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
48	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
49	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
50	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
51	-163.3282	-147.7999	-15.52832	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0603579	0.0603579	0.18829	0.0618745	0.1	0.06035786
52	-163.7821	-147.0934	-16.68872	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
53	-163.7821	-147.0934	-16.68872	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
54	-163.7821	-147.0934	-16.68872	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
55	-163.7821	-147.0934	-16.68872	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
56	-163.7821	-147.0934	-16.68872	4.16089	21.3652	21.3652	4.16089	1	1	1	1	1	1	1	1	0.783454	4.02286	4.02286	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
57	-163.7771	-147.0884	-16.68872	4.16089	20.9464	20.9464	4.16089	1	1	1	1	1	1	1	1	0.783454	3.944	3.944	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
58	-163.7771	-147.0884	-16.68872	4.16089	20.9464	20.9464	4.16089	1	1	1	1	1	1	1	1	0.783454	3.944	3.944	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
59	-163.7771	-147.0884	-16.68872	4.16089	20.9464	20.9464	4.16089	1	1	1	1	1	1	1	1	0.783454	3.944	3.944	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
60	-163.7771	-147.0884	-16.68872	4.16089	20.9464	20.9464	4.16089	1	1	1	1	1	1	1	1	0.783454	3.944	3.944	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
61	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
62	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
63	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
64	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
65	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
66	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
67	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
68	-163.0345	-147.0389	-15.99558	4.16089	4.37305	4.37305	4.16089	1	1	1	1	1	1	1	1	0.783454	0.823401	0.823401	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
69	-163.6465	-146.9578	-16.68872	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	1	1	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
70	-163.6465	-146.9578	-16.68872	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	1	1	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
71	-163.6465	-146.9578	-16.68872	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	1	1	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
72	-163.6465	-146.9578	-16.68872	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	1	1	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
73	-163.6465	-146.9578	-16.68872	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	1	1	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
74	-163.6465	-146.9578	-16.68872	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	1	1	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0893679	0.0893679	0.18829	0.0618745	0.1	0.08936794
75	-168.7629	-150.6879	-18.07502	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	0.227433	0.227433	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.1	0.1	0.0203252	0.0203252	0.18829	0.0618745	0.1	0.08936794
76	-167.5051	-149.7609	-17.7441	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	0.227433	0.227433	0.783454	1.53966	1.53966	0.783454	0.0618745	0.0618745	0.0618745	0.0618745	0.0917272	0.0917272	0.0203252	0.0203252	0.18829	0.0618745	0.09172717	0.08936794
77	-165.0727	-150.2882	-14.78457	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0917272	0.0917272	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
78	-165.0727	-150.2882	-14.78457	4.16089	8.17708	8.17708	4.16089	1	1	1	1	1	1	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0917272	0.0917272	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
79	-163.3399	-147.1691	-16.17087	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
80	-163.3399	-147.1691	-16.17087	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
81	-163.3399	-147.1691	-16.17087	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
82	-163.3399	-147.1691	-16.17087	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
83	-163.3399	-147.1691	-16.17087	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.227433	0.227433	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0203252	0.0203252	0.1143017	0.0618745	0.09172717	0.08936794
84	-164.7376	-147.1805	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.212193	0.247429	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0189633	0.0221122	0.1143017	0.0618745	0.09172717	0.08936794
85	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
86	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
87	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
88	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
89	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
90	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
91	-165.5558	-147.3055	-18.25031	8.05954	8.00284	8.00284	8.05954	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.921219	0.914739	0.914739	0.921219	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
92	-165.5558	-147.3055	-18.25031	8.05954	8.00284	8.00284	8.05954	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.921219	0.914739	0.914739	0.921219	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
93	-164.775	-147.2178	-17.55716	4.16089	8.17708	8.17708	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934654	0.934654	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
94	-164.7744	-147.2172	-17.55716	4.16089	8.1743	8.1743	4.16089	1	1	1	1	0.418472	0.418472	0.208555	0.243187	0.475597	0.934337	0.934337	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0186381	0.0217331	0.1143017	0.0618745	0.09172717	0.08936794
